model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day,model_key_clean,fuel_clean,paint_color_clean
Renault,165288,120,diesel,grey,sedan,True,True,False,False,False,False,True,119,Renault,diesel,grey
BMW,137052,85,petrol,black,sedan,False,False,False,False,False,False,True,62,BMW,petrol,black
Citroën,99533,120,diesel,grey,sedan,True,True,False,False,False,False,True,123,Citroën,diesel,grey
Audi,181264,135,diesel,black,sedan,False,True,False,True,True,False,True,124,Audi,diesel,black
Citroën,129745,120,diesel,black,sedan,False,True,False,False,True,False,True,124,Citroën,diesel,black
Renault,126875,85,diesel,grey,sedan,False,False,False,False,False,False,True,102,Renault,diesel,grey
Audi,157922,100,diesel,black,sedan,True,True,True,False,True,False,True,139,Audi,diesel,black
Ferrari,101096,180,diesel,grey,sedan,True,True,True,False,True,False,True,155,Ferrari,diesel,grey
Renault,70265,135,diesel,blue,sedan,False,True,False,False,True,True,True,169,Renault,diesel,blue
Citroën,84673,120,diesel,blue,sedan,False,False,False,False,False,False,False,109,Citroën,diesel,blue
Citroën,191723,120,diesel,black,sedan,True,True,False,False,False,True,True,114,Citroën,diesel,black
Audi,112576,110,diesel,grey,sedan,True,True,True,False,True,False,True,142,Audi,diesel,grey
PGO,72605,190,diesel,white,sedan,False,True,True,False,True,True,True,160,PGO,diesel,white
Citroën,80142,135,diesel,blue,sedan,False,True,False,False,True,True,True,168,Citroën,diesel,blue
Citroën,105054,120,diesel,brown,sedan,False,True,False,False,False,False,True,106,Citroën,diesel,brown
Citroën,69007,135,diesel,black,sedan,True,True,False,False,True,False,True,143,Citroën,diesel,black
Peugeot,138592,105,diesel,black,sedan,False,True,False,False,False,False,True,114,Peugeot,diesel,black
Renault,208244,120,diesel,grey,sedan,True,True,False,False,False,False,True,125,Renault,diesel,grey
Audi,195470,230,diesel,black,sedan,True,True,True,True,True,False,True,164,Audi,diesel,black
Renault,131933,135,diesel,black,sedan,True,True,False,False,True,True,True,133,Renault,diesel,black
Citroën,196639,120,diesel,silver,sedan,True,True,True,False,True,False,True,85,Citroën,diesel,silver
Peugeot,162500,100,diesel,blue,sedan,True,True,False,False,False,False,True,117,Peugeot,diesel,blue
Peugeot,169930,105,diesel,red,sedan,False,True,True,False,False,True,True,106,Peugeot,diesel,red
Peugeot,98734,105,diesel,silver,sedan,False,True,False,False,True,True,True,140,Peugeot,diesel,silver
Renault,156943,85,diesel,silver,sedan,False,True,False,False,False,False,True,112,Renault,diesel,silver
Renault,142975,120,diesel,grey,sedan,True,True,False,False,False,False,True,122,Renault,diesel,grey
Renault,178973,85,diesel,grey,sedan,False,True,False,False,False,False,True,105,Renault,diesel,grey
Renault,181236,120,diesel,brown,sedan,False,True,False,False,False,False,True,113,Renault,diesel,brown
Renault,179090,85,diesel,white,sedan,True,True,False,False,False,False,True,104,Renault,diesel,white
Audi,91865,190,diesel,grey,sedan,True,True,True,False,True,False,True,158,Audi,diesel,grey
Citroën,122543,120,diesel,grey,sedan,True,True,False,False,False,False,True,113,Citroën,diesel,grey
Peugeot,125758,105,diesel,white,sedan,False,False,False,False,False,False,False,112,Peugeot,diesel,white
Peugeot,157064,100,diesel,grey,sedan,False,True,False,False,False,False,True,115,Peugeot,diesel,grey
Renault,158050,120,diesel,black,sedan,True,True,False,False,False,False,True,119,Renault,diesel,black
Audi,143924,160,diesel,black,sedan,True,True,False,False,True,True,True,153,Audi,diesel,black
Peugeot,113999,100,diesel,brown,sedan,False,True,False,False,False,False,True,112,Peugeot,diesel,brown
Peugeot,103673,100,diesel,black,sedan,True,True,False,False,False,False,True,117,Peugeot,diesel,black
Citroën,116489,120,diesel,blue,sedan,False,True,False,False,True,True,True,142,Citroën,diesel,blue
Peugeot,222055,90,diesel,black,sedan,True,True,False,False,False,False,True,70,Peugeot,diesel,black
Citroën,158909,120,diesel,blue,sedan,False,True,False,False,True,False,True,111,Citroën,diesel,blue
Citroën,219037,120,diesel,grey,sedan,False,True,False,False,True,True,True,113,Citroën,diesel,grey
Audi,91246,190,diesel,grey,sedan,True,True,True,False,True,True,True,162,Audi,diesel,grey
Audi,145255,155,diesel,black,sedan,True,True,True,True,True,False,True,139,Audi,diesel,black
Renault,226021,120,diesel,grey,sedan,True,False,False,False,True,False,True,101,Renault,diesel,grey
Audi,120191,190,diesel,white,sedan,False,True,False,True,True,True,True,145,Audi,diesel,white
Citroën,208310,120,diesel,red,sedan,False,True,False,False,False,False,True,110,Citroën,diesel,red
Renault,135453,110,diesel,blue,sedan,True,True,False,False,False,False,True,85,Renault,diesel,blue
Renault,41847,135,diesel,black,sedan,True,True,False,False,True,True,True,158,Renault,diesel,black
Audi,153074,160,diesel,black,sedan,False,True,False,False,False,False,True,120,Audi,diesel,black
Audi,184808,120,diesel,silver,sedan,True,False,False,False,False,False,True,49,Audi,diesel,silver
Renault,217788,120,diesel,silver,sedan,True,True,False,False,False,False,True,97,Renault,diesel,silver
Ferrari,88913,190,diesel,black,sedan,True,True,True,True,True,False,True,202,Ferrari,diesel,black
Ferrari,88434,190,diesel,black,sedan,True,True,True,True,True,False,True,200,Ferrari,diesel,black
Opel,118089,135,diesel,white,sedan,False,True,False,False,True,True,True,155,Opel,diesel,white
Citroën,161365,135,petrol,red,sedan,False,False,False,False,False,False,False,109,Citroën,petrol,red
Renault,153657,85,diesel,brown,sedan,False,True,False,False,False,False,True,97,Renault,diesel,brown
Renault,202696,130,diesel,black,sedan,False,True,False,False,True,False,True,99,Renault,diesel,black
Citroën,185354,120,diesel,black,sedan,True,True,False,False,False,False,True,111,Citroën,diesel,black
Audi,129698,160,diesel,grey,sedan,True,True,False,True,True,True,True,146,Audi,diesel,grey
Renault,222122,120,diesel,silver,sedan,True,True,False,False,False,False,True,70,Renault,diesel,silver
Peugeot,170946,100,diesel,brown,sedan,False,True,False,False,False,False,True,107,Peugeot,diesel,brown
Renault,118838,135,diesel,white,sedan,True,True,False,False,True,True,True,144,Renault,diesel,white
Audi,198935,160,diesel,grey,sedan,False,True,False,False,True,False,True,122,Audi,diesel,grey
Citroën,111890,120,diesel,brown,sedan,True,True,False,False,False,False,True,115,Citroën,diesel,brown
Maserati,109904,225,diesel,grey,sedan,True,True,True,False,True,False,True,175,others,diesel,grey
Renault,160210,85,diesel,brown,sedan,True,True,False,False,False,False,True,109,Renault,diesel,brown
Citroën,100790,135,diesel,white,sedan,False,True,True,False,False,False,True,127,Citroën,diesel,white
Renault,104371,120,diesel,blue,sedan,True,True,True,False,False,False,True,109,Renault,diesel,blue
Audi,161735,160,diesel,black,sedan,False,True,False,False,True,False,True,141,Audi,diesel,black
Audi,132378,155,diesel,grey,sedan,True,True,False,False,False,False,True,125,Audi,diesel,grey
Mercedes,170733,105,diesel,grey,sedan,False,True,False,False,False,True,True,127,Mercedes,diesel,grey
Renault,93090,120,diesel,grey,sedan,True,True,False,False,True,True,True,132,Renault,diesel,grey
Audi,178112,170,petrol,silver,sedan,True,True,True,False,False,False,True,37,Audi,petrol,silver
Peugeot,143533,100,diesel,brown,sedan,True,True,False,False,True,True,True,112,Peugeot,diesel,brown
Audi,153535,190,diesel,black,sedan,True,True,True,False,True,True,True,155,Audi,diesel,black
Audi,56496,190,diesel,grey,sedan,True,True,True,True,True,False,True,177,Audi,diesel,grey
Renault,165041,135,diesel,black,sedan,True,True,False,False,True,True,True,139,Renault,diesel,black
BMW,115979,280,diesel,silver,sedan,True,False,True,False,True,False,True,192,BMW,diesel,silver
Citroën,97979,135,diesel,grey,sedan,False,False,False,False,False,False,True,120,Citroën,diesel,grey
Audi,160830,190,diesel,black,sedan,True,True,False,False,False,True,True,150,Audi,diesel,black
Peugeot,171328,100,diesel,black,sedan,True,False,False,False,False,False,True,101,Peugeot,diesel,black
Renault,123820,135,diesel,black,sedan,False,True,False,False,True,False,True,144,Renault,diesel,black
Audi,218003,155,diesel,black,sedan,True,True,False,False,True,False,True,71,Audi,diesel,black
Renault,105551,85,diesel,brown,sedan,True,True,True,False,False,False,True,104,Renault,diesel,brown
Citroën,245989,120,diesel,black,sedan,False,True,False,False,False,False,True,71,Citroën,diesel,black
Renault,205835,120,diesel,grey,sedan,True,True,False,False,False,False,True,117,Renault,diesel,grey
Citroën,151015,135,diesel,grey,sedan,True,True,False,True,True,False,True,139,Citroën,diesel,grey
Renault,212590,120,diesel,grey,sedan,True,True,True,False,False,False,True,115,Renault,diesel,grey
BMW,143031,280,diesel,black,sedan,True,True,True,True,True,True,True,195,BMW,diesel,black
Audi,119888,190,diesel,grey,sedan,True,True,False,False,True,True,True,163,Audi,diesel,grey
Citroën,55784,120,diesel,brown,sedan,True,True,False,False,False,False,True,128,Citroën,diesel,brown
Citroën,116310,135,diesel,blue,sedan,False,True,False,False,True,False,True,119,Citroën,diesel,blue
Peugeot,149146,100,diesel,white,sedan,True,True,True,False,False,True,True,111,Peugeot,diesel,white
Audi,205844,150,diesel,grey,sedan,True,True,False,False,True,True,True,131,Audi,diesel,grey
Citroën,101763,135,diesel,black,sedan,False,False,False,False,False,False,True,114,Citroën,diesel,black
Citroën,16284,135,diesel,blue,sedan,False,True,False,False,False,False,True,128,Citroën,diesel,blue
BMW,132768,180,petrol,grey,sedan,False,False,True,False,False,False,False,132,BMW,petrol,grey
Citroën,192458,120,diesel,grey,sedan,False,True,False,False,False,False,True,102,Citroën,diesel,grey
Renault,79293,85,diesel,brown,sedan,True,True,False,False,False,False,True,114,Renault,diesel,brown
Citroën,191372,120,diesel,grey,sedan,False,True,False,False,True,False,True,117,Citroën,diesel,grey
Audi,148424,150,diesel,black,sedan,True,True,True,False,True,True,True,129,Audi,diesel,black
Renault,141832,135,diesel,white,sedan,True,True,True,False,True,True,True,159,Renault,diesel,white
Audi,159226,160,diesel,grey,sedan,True,True,False,False,True,True,True,144,Audi,diesel,grey
Renault,147794,135,diesel,blue,sedan,True,True,True,False,True,False,True,148,Renault,diesel,blue
Renault,76718,120,diesel,grey,sedan,True,True,True,False,False,False,True,132,Renault,diesel,grey
Audi,60250,100,diesel,black,sedan,True,True,False,False,True,True,True,165,Audi,diesel,black
Citroën,170280,120,diesel,blue,sedan,True,False,False,False,False,False,True,109,Citroën,diesel,blue
Renault,133426,120,diesel,grey,sedan,True,True,False,False,False,False,True,119,Renault,diesel,grey
Audi,195037,135,diesel,white,sedan,True,True,False,True,False,False,True,120,Audi,diesel,white
Ferrari,115129,190,diesel,blue,sedan,True,True,False,False,True,False,True,158,Ferrari,diesel,blue
Audi,180883,100,diesel,silver,sedan,True,True,False,False,True,False,True,128,Audi,diesel,silver
Audi,125342,135,diesel,grey,sedan,True,True,True,True,True,True,True,150,Audi,diesel,grey
Maserati,82647,230,diesel,black,sedan,True,True,True,False,False,False,True,181,others,diesel,black
Citroën,169018,122,diesel,black,sedan,True,True,False,False,False,False,True,114,Citroën,diesel,black
Citroën,130516,135,diesel,blue,sedan,False,False,False,True,False,False,True,114,Citroën,diesel,blue
Citroën,115992,120,diesel,blue,sedan,False,True,False,False,True,True,True,144,Citroën,diesel,blue
Audi,73686,190,diesel,grey,sedan,True,True,False,False,True,False,True,138,Audi,diesel,grey
Citroën,85597,225,petrol,white,sedan,False,True,False,False,True,True,True,158,Citroën,petrol,white
Citroën,107445,120,diesel,black,sedan,True,True,False,False,False,True,True,124,Citroën,diesel,black
Audi,150586,190,diesel,black,sedan,True,True,False,False,False,True,True,156,Audi,diesel,black
Renault,107339,120,diesel,brown,sedan,True,True,False,False,True,False,True,125,Renault,diesel,brown
PGO,183492,190,diesel,blue,sedan,True,True,False,False,True,False,True,150,PGO,diesel,blue
Peugeot,153775,100,diesel,brown,sedan,False,True,False,False,False,False,True,99,Peugeot,diesel,brown
Citroën,150355,120,diesel,black,sedan,False,True,False,False,False,True,True,119,Citroën,diesel,black
Peugeot,131754,100,diesel,blue,sedan,False,True,False,False,False,False,True,106,Peugeot,diesel,blue
Audi,194605,190,diesel,silver,sedan,True,True,True,True,True,False,True,144,Audi,diesel,silver
Audi,154411,190,diesel,blue,sedan,True,True,True,True,True,False,True,154,Audi,diesel,blue
Audi,321498,170,diesel,blue,sedan,True,True,True,False,True,True,True,82,Audi,diesel,blue
Audi,118376,100,diesel,grey,sedan,True,False,False,False,True,False,True,120,Audi,diesel,grey
Renault,144725,120,diesel,silver,sedan,True,True,False,False,True,False,True,133,Renault,diesel,silver
Renault,157723,135,diesel,black,sedan,True,True,False,False,True,True,True,135,Renault,diesel,black
Renault,166451,120,diesel,brown,sedan,True,True,False,False,False,False,True,106,Renault,diesel,brown
Citroën,35659,135,petrol,black,sedan,True,False,False,True,True,True,True,132,Citroën,petrol,black
Citroën,172314,120,diesel,silver,sedan,False,False,False,False,False,False,True,99,Citroën,diesel,silver
Citroën,123100,120,diesel,black,sedan,False,True,False,False,False,False,True,120,Citroën,diesel,black
Peugeot,136562,100,diesel,blue,sedan,True,True,False,False,False,False,True,110,Peugeot,diesel,blue
Renault,147955,85,diesel,grey,sedan,False,False,False,False,False,True,True,117,Renault,diesel,grey
Renault,91096,85,diesel,black,sedan,False,True,False,False,False,False,True,107,Renault,diesel,black
Citroën,125729,120,diesel,black,sedan,False,True,True,False,True,True,True,124,Citroën,diesel,black
Renault,215196,120,diesel,silver,sedan,True,True,False,False,False,False,True,110,Renault,diesel,silver
Citroën,110198,120,diesel,brown,sedan,True,True,True,False,False,False,True,114,Citroën,diesel,brown
Renault,151958,120,diesel,grey,sedan,True,True,False,False,False,False,True,118,Renault,diesel,grey
Citroën,179329,135,diesel,white,sedan,False,False,False,False,False,False,True,106,Citroën,diesel,white
Peugeot,130036,101,petrol,black,sedan,False,False,False,False,True,False,True,89,Peugeot,petrol,black
Citroën,226374,120,diesel,black,sedan,True,True,True,False,False,False,True,104,Citroën,diesel,black
Renault,205337,135,diesel,brown,sedan,True,True,False,False,True,False,True,139,Renault,diesel,brown
Mazda,184189,200,petrol,grey,sedan,True,True,False,False,False,False,True,67,others,petrol,grey
Renault,78994,135,diesel,blue,sedan,True,True,True,True,True,False,True,166,Renault,diesel,blue
Renault,195547,135,diesel,black,sedan,False,True,False,False,True,False,True,132,Renault,diesel,black
Citroën,162078,135,diesel,grey,sedan,True,True,False,False,False,True,True,114,Citroën,diesel,grey
Renault,209216,135,diesel,grey,sedan,True,True,False,False,True,False,True,126,Renault,diesel,grey
Renault,96412,140,diesel,black,sedan,True,True,False,False,True,False,True,148,Renault,diesel,black
Renault,126937,135,diesel,blue,sedan,True,True,False,False,True,True,False,152,Renault,diesel,blue
Audi,176606,110,diesel,blue,sedan,False,False,False,False,False,False,False,136,Audi,diesel,blue
Ferrari,137398,190,diesel,black,sedan,True,True,True,True,False,False,True,165,Ferrari,diesel,black
